title,author,date_published,url,article_text,source
Coronakrise.  Banken planen Rückkehr der Mitarbeiter in die Büros ,no_author,30. April 2020,https://www.wiwo.de/coronakrise-banken-planen-rueckkehr-der-mitarbeiter-in-die-bueros/25791596.html,"Atemschutzmasken, Fiebermessungen und Lunchpakete könnten in Zukunft zur neuen Routine der Banker gehören. Mit der allmählichen Lockerung der Auflagen in der Corona-Pandemie machen sich auch die Geldhäuser Gedanken, wie und wann sie Mitarbeiter in die Büros zurückholen. An dichtgedrängte Aufzüge und Tische mit geringem Abstand, wie das vor der Viruskrise in Handelssälen die Norm war, ist auf absehbare Zeit nicht zu denken. Viele Beschäftigte dürften wegen der Risiken auch weiterhin im Home Office arbeiten. Die Planungen für die Rückkehr von Mitarbeitern in die Büros werden auch bei der Deutschen Bank langsam konkreter. „Wir werden es auf eine Art und Weise tun, in der sich die Mitarbeiter wohlfühlen, wenn sie wiederkommen“, sagte Mark Fedorcik, Leiter der Investmentbank, in der derzeit rund 84 Prozent der Mitarbeiter von zu Hause aus arbeiten. Doch das wird wohl vor allem erst einmal die   betreffen. In Deutschland sei das Institut nicht in Eile, Mitarbeiter in die Büros zu holen, sagte eine mit der Angelegenheit vertraute Person. Schließlich gelten die Begrenzungen für Zusammenkünfte hierzulande weiter. Die Kantine in den Frankfurter Doppeltürmen der Bank werde bis auf weiteres nur eingeschränkt öffnen und das Essen lediglich zum Mitnehmen auf Papptellern angeboten. Essen im Speisesaal und Selbstbedienung blieben untersagt. Viele der in Fluren und Büros aufgebauten Kaffeemaschinen in der Bank seien aus Hygienegründen außer Betrieb. Die Finanzzentren in Asien dürften die ersten sein, bei denen eine bedeutende Zahl von Mitarbeitern an ihren gewohnten Arbeitsplatz zurückkehren darf. Sie bekamen als erstes die Auswirkungen des Coronavirus zu spüren. Doch in China und Hongkong scheint das Schlimmste überstanden und die Infektionszahlen aktuell weit niedriger als in Europa und den USA. In den Büros von Goldman Sachs in Hongkong arbeiteten diese Woche schon ein Viertel der Beschäftigten im Büro, sagte ein Insider. Bis zum 11. Mai sollten es 35 Prozent sein und bis zum 25. Mai die Hälfte. Wie in anderen großen Gebäuden der Stadt wird beim Zutritt die Körpertemperatur gemessen. Die UBS hat am Eingang ihrer drei Hongkonger Büros die Tastenfelder entfernt, auf denen Banker ihre Zugangscodes eingeben. Stattdessen müssen sie Eintrittskarten durch ein Lesegerät ziehen. In den meisten Sparten bereitet sich die Bank darauf vor, dass Mitarbeiter in geteilten Teams arbeiten - ein Teil von zu Hause aus, ein Teil im Büro. Dort nur mit Maske. In Frankreich, wo die Ausgangssperre ab dem 11. Mai gelockert werden soll, diskutiert Societe Generale mit Arbeitnehmervertretern das weitere Vorgehen. Die Gewerkschaft CGT hat auf ihrer Webseite nach Anregungen gefragt. Zu den Vorschlägen gehören Zangen, um die Kaffeepads nicht mit der Hand anfassen zu müssen, Scooter für die Mitarbeiter oder Zuschüsse, damit sie den öffentlichen Nahverkehr meiden können. Societe General wollte sich dazu nicht äußern. Ein Insider einer amerikanischen Bank in Paris erklärte, die Bank plane, die Arbeitsplätze regelmäßig zu desinfizieren und den Abstand zwischen den Tischen zu vergrößern. Die US-Bank JP Morgan diskutiert, extra Leute abzustellen, die an den Aufzügen die Knöpfe zu drücken, hieß es vergangene Woche in einem Schreiben an die Mitarbeiter. Auch könnte es in den Kantinen nur noch verpacktes Essen geben. Einen offiziellen Zeitplan für eine Rückkehr ihrer Mitarbeiter aus dem Home Office gibt es noch nicht. Der Rivale Wells Fargo wies in einem Schreiben vom 22. April darauf hin, dass trotz der Lockerungen in immer mehr Bundesstaaten die Rückkehr zur Normalität dauern werde und sie mit den Sicherheitsmaßnahmen erst einmal fortfahren will. „Wir gehen davon aus, dass die mehr als 180.000 Mitarbeiter, die von zu Hause aus arbeiten, dies auch weiterhin tun werden“, hieß es in dem von Chief Operating Officer Scott Powell unterzeichneten Schreiben. An 56 der größten US-Standorte werden Mitarbeiter von medizinischem Personal auf Coronavirus-Symptome wie Fieber überprüft. Banken haben bei ihren Planungen aber nicht nur die Gesundheit ihrer Mitarbeiter in Blick. Viele mieten Büros in einigen der teuersten Standorte der Welt und prüfen nun die Möglichkeiten für längerfristige Einsparungen. „Ich denke, jedes Unternehmen, auch die  , wird bewerten, ob alle im Büro arbeiten müssen oder ob es Möglichkeiten gibt, einige Leute von zu Hause aus arbeiten zu lassen, die dies in der Vergangenheit nicht getan haben“, sagte Fedorcik. Barclays-Chef Jes Staley erklärte, an die Rückkehr zu den Arbeitsweisen vor dem Ausbruch des Coronavirus im Januar sei nicht zu denken. Die Bank werde ihre Standortkonzepte langfristig anpassen: „Die Vorstellung, 7000 Leute in einem Gebäude unterzubringen, könnte Geschichte sein.“ Mehr: Banker und Fondsmanager sind überrascht, wie gut sich das Geschäft aus dem Homeoffice steuern lässt. Alles wird Corona aber nicht auf den Kopf stellen. USA Deutsche Bank",wirtschaftswoche
Das krisenfeste Depot.  Gilead hilft dem Markt – und dem Coronadepot ,"Frank Doll, Hauke Reimer, Christof Schürmann",30. April 2020,https://www.wiwo.de/finanzen/boerse/das-krisenfeste-depot-gilead-hilft-dem-markt-und-dem-coronadepot/25788114.html,"Die Börsen bleiben zum Monatsende hin weiter im Haussemodus. Damit setzt sich das alte Muster fort: Unser Depot aus Corona-Profiteuren schneidet leicht unterdurchschnittlich ab. Seit Mitte April tritt es weitgehend auf der Stelle, bewegt sich aber mit gut 15 Prozent kräftig im Plus. Frisches Geld der Notenbanken und  . Dass die US-Wirtschaft im ersten Quartal um  4,8 Prozent schrumpfte, so heftig wie seit der Finanzkrise nicht mehr, ließ die Börsen zur Wochenmitte kalt. Bei Gilead  hatte es zuletzt zunächst größere Irritationen in Sachen Corona-Medikamentation gegeben. Die Amerikaner hatten einen Bericht über enttäuschende Testergebnisse bei dem Mittel Remdesivir zur möglichen Behandlung von Covid-19 zurückgewiesen. Eine Studie in China sei wegen mangelnder Teilnehmer vorzeitig abgebrochen worden und daher statistisch nicht aussagekräftig, so der US-Pharmakonzern. Die „Financial Times“ hatte über einen angeblichen Misserfolg berichtet.  Dass am „FT“-Bericht wenig dran ist, zeigen nun auch neue Studienergebnisse. Laut Gilead seien aus einer Studie des National Institute of Allergy and Infectious Diseases (NIAID) zu seinem antiviralen Arzneimittels Remdesivir zur Behandlung von Covid-19 positive Daten zur Wirksamkeit hervorgegangen. Gilead werde zu gegebener Zeit zusätzliche Daten zu seinen eigenen Studien veröffentlichen. In einer Mitteilung dazu heißt es: „Diese Studie wird Informationen darüber liefern, ob eine kürzere Therapiedauer von fünf Tagen eine ähnliche Wirksamkeit und Sicherheit haben kann wie der in die NIAID-Studie und andere laufende Studien.“ Gilead erwartet Ende Mai Daten aus einer zweiten Studie zur Bewertung der fünf- und zehntägigen Dosierungsdauer von Remdesivir bei Patienten mit mittelschwerer Covid-19-Erkrankung. Wie der Markt sind wir vorsichtig optimistisch und halten an unserem Engagement fest. Das gilt auch für unsere Position in Drägerwerk. Ungewöhnlich in diesen Zeiten:   Eine Million frische Anteilscheine zu 76,50 Euro je Stück platzierten die Lübecker, dementsprechend lag die Bruttoeinnahme bei 76,5 Millionen Euro. Drägerwerk produziert bekanntermaßen ja die stark nachgefragten Beatmungsgeräte und Schutzmasken. Der Profiteur der Coronakrise hatte bereits angekündigt, den Erlös vor dem Hintergrund des derzeitigen Auftragsbooms zur Stärkung seiner Liquidität und der Eigenkapitalbasis zu verwenden. Zudem löst Drägerwerk damit kostspielige Genussscheine teilweise ab. Die Familie Dräger hat sich den Angaben zufolge an der Kapitalerhöhung beteiligt.  Positiv auch, dass Drägerwerk aufgrund eines außerplanmäßigen Wechsels in der Dax-Familie neben der Notiz im SDax, nun auch dem TecDax angehört. Das erzeugt noch etwas mehr Aufmerksamkeit. Als Performancekiller im Depot haben sich die drei Immobilienaktien erwiesen. Ihre Erholung fiel schwächer aus als die des Gesamtmarktes. Nachlassende relative Stärke ist stets ein Warnsignal. Daher erwägen wir den Ausstieg.  Gründe gibt es genug:  Die Immobilienpreise waren schon vor der aktuellen Krise weitgehend ausgereizt. Und jetzt droht die Wende. Die Angst vor Arbeitslosigkeit schreckt ab vor großen Investitionen. Und das ist eine Immobilie in der Regel für die meisten Bürger. Und steigt die Arbeitslosigkeit, dann droht vielen Immobilienbesitzern, trotz tiefer Zinsen, der Offenbarungseid. Es drohen Zwangsverkäufe. Es kommt also mehr Angebot auf den Markt. Die Krise wird auch dafür sorgen, dass die Haushaltsgröße, also die Anzahl der Personen, die in einem Haushalt leben, wächst.  Die junge Generation kann es sich schlichtweg nicht leisten, eine eigene Familie zu gründen und eine eigene Wohnung zu beziehen. Das war nach der europäischen Schuldenkrise etwa in Griechenland, Italien und Spanien zu beobachten. Und das bremst die Nachfrage. Für Immobilienbesitzer und Wohnungsgesellschaften droht ebenfalls Ungemach. Warum? Die Mehrheit im Land sind Mieter. Staatlich verordnete Mietpreisbremsen und Eingriffe in die Eigentumsrechte lassen sich damit populistisch gut umsetzen. Das Hauptproblem steckt im Wort Immobilie selbst. Anders als Gold oder Diamanten sind Immobilien nicht mobil. Sie sind visibel und lassen sich nicht verstecken vor staatlichem Zugriff. Hoffnungen auf einen Impfstoff unseres Depotwerts Gilead trieben zuletzt den Markt Dem Medizintechnik-Konzern gelang es, sein Kapital zu erhöhen.",wirtschaftswoche
 Wie Anleger in einer verschuldeten Welt am besten investieren,no_author,29. April 2020,https://www.wiwo.de/finanzen/boerse/geldanlage-global-wie-anleger-in-einer-verschuldeten-welt-am-besten-investieren/25786388.html,"Wir gehen davon aus, dass die Krise nachhaltige Veränderungen mit sich bringen wird, auf die sich Anleger schon heute vorbereiten sollten. Vor allem dürften wir nach der Krise in einer höher verschuldeten, weniger globalen und stärker digitalisierten Welt leben. Daher werden Anleger wohl zum einen mit höheren Steuern, Finanzrepression, einer geringfügig höheren Inflation sowie vermehrtem Populismus und Protektionismus rechnen müssen. Zum anderen wird sie unserer Meinung nach der Übergang von globalen zu lokalen Lieferketten und von der analogen zur digitalen Welt beschäftigen.   und deutsche Anleger werden im Zuge dieser breiteren, globalen Trends erst recht das Nachsehen haben.  Aktuellen Schätzungen zufolge dürften die Staatsschulden im Verhältnis zum BIP in weiten Teilen Europas und den   bis 2021 um 15 bis 25 Prozentpunkte höher liegen als noch Ende 2019. So prognostizieren wir für Deutschland   gegenüber dem BIP von 60 Prozent im Jahr 2019 auf 71 Prozent in diesem und im kommenden Jahr. Regierungen und Zentralbanken stehen drei wesentliche Mittel zur Verfügung, um die Schuldenlast zu reduzieren: Finanzrepression, Steuererhöhungen und eine geringfügige Inflationserhöhung. Unserer Ansicht nach sollten sich die Anleger auf den kombinierten Einsatz all dieser Mittel vorbereiten.  Die Finanzrepression, bei deren Anwendung die Zentralbanken die Zinsen künstlich niedrig halten, ist den deutschen Anlegern nur allzu bekannt. Dennoch beobachten wir bereits, wie die Europäische Zentralbank ihr Anleihekaufprogramm weiter erhöht. Schließlich stellen die niedrigeren Renditen aus den sichereren Anleihen und Barmitteln für konservative Sparer Kosten dar, und letztendlich tragen diese Sparer die Last der höheren Verschuldung zusammen mit den Steuerzahlern. Geringere Renditen bedeuten, dass Anleger ihre Barmittel und Anleihen in den Portfolios überdenken müssen. Damit könnte sich der Fokus nun auf höher rentierliche Vermögenswerte wie Aktien und Anleihen mit niedrigerer Bonität richten. Anleger, die eine geringere Liquidität akzeptieren, werden auch höhere Allokationen in andere Vermögenswerte mit Diversifikationsvorteilen, wie Immobilien und Privatmärkte, ins Auge fassen müssen.  Höhere Steuern hätten zur Folge, dass die langfristige Finanzplanung und die Berücksichtigung des Ergebnisses nach Steuern noch wichtiger werden. So könnten unter anderem der Einsatz von steuereffizienten Investitions-/Veräußerungsstrategien, wie die Verrechnung von Kapitalerträgen und -verlusten, und Steuerstundungsstrategien in Erwägung gezogen werden. Die Verlustabsicherung wird aufgrund der niedrigen Anfangsrenditen für erstklassige Anleihen teurer sein. Daher sollten Anleger dynamische Vermögensallokationsstrategien in Betracht ziehen, die darauf ausgelegt sind, an einem Anstieg der Märkte voll zu partizipieren, aber das Engagement während Marktrückgängen zu begrenzen. Gold und inflationsgeschützte Anleihen könnten gegen das Risiko einer höheren Inflation absichern.  Wir sind der Ansicht, dass die Welt   sein wird. Es ist zu beobachten, dass Regierungen darauf bedacht sind, wichtige strategische Güter vermehrt im Inland zu produzieren, während sich viele Unternehmen des operationellen Risikos verzweigter, globaler Lieferketten bewusster sein dürften. Hier erkennen wir für Anleger zwei mögliche Reaktionen: Der Corona-Lockdown hat die A . Einige dieser Veränderungen dürften von Dauer sein, so etwa die potenzielle Zunahme der Telearbeit oder des Online-Shoppings. Dies wiederum wird unseres Erachtens wichtige Folgen für Anlageüberlegungen haben:   Covid-19 verändert die  . Anleger, die ihr Vermögen schützen und vermehren möchten, werden sich an die neue Weltordnung anpassen müssen.  Deutschland USA einen Anstieg des Schuldenstands nach der Krise strukturell gesehen weniger global ausgerichtet rt und Weise, wie Unternehmen arbeiten und Verbraucher einkaufen, sehr verändert Weltwirtschaft",wirtschaftswoche
Banken.  Gewinn von HSBC bricht ein – Risikovorsorge stark gestiegen ,no_author,28. April 2020,https://www.wiwo.de/banken-gewinn-von-hsbc-bricht-ein-risikovorsorge-stark-gestiegen/25779456.html,"Die größte europäische Bank HSBC hat die Coronakrise im ersten Quartal voll zu spüren bekommen. Der Gewinn vor Steuern brach um fast die Hälfte auf 3,2 Milliarden Dollar ein, wie   am Dienstag mitteilte. Analysten hatten mit einem weniger starken Einbruch gerechnet. Grund für den Gewinnrückgang waren eine deutlich höhere Risikovorsorge für faule Kredite sowie gesunkene Erträge. Der Druck auf die Einnahmen werde wegen der Corona-Pandemie vorerst anhalten. Das Geldhaus, das vor allem in   und China unterwegs ist und inmitten eines Umbaus steckt, warnte vor ""signifikant"" steigenden Kreditausfällen. Von Januar bis März erhöhte HSBC die Risikovorsorge um 2,4 Milliarden Dollar auf drei Milliarden Dollar. Damit deckte sie nicht nur potenzielle Darlehensausfälle wegen der Viruskrise und des extrem gesunkenen Ölpreises ab. Ins Kontor schlugen auch Belastungen im Zusammenhang mit einem Firmenkunden in Singapur. Dieser ist Insidern zufolge im Ölhandel tätig. HSBC Großbritannien",wirtschaftswoche
Zuggeschäft.  Kartellamt genehmigt Verkauf von Vossloh-Loks an Chinesen ,no_author,27. April 2020,https://www.wiwo.de/unternehmen/industrie/zuggeschaeft-kartellamt-genehmigt-verkauf-von-vossloh-loks-an-chinesen/25776668.html,,wirtschaftswoche
Wegen Corona-Pandemie.  Adidas verliert 97 Prozent seines Gewinns ,no_author,27. April 2020,https://www.wiwo.de/unternehmen/handel/wegen-corona-pandemie-adidas-verliert-97-prozent-seines-gewinns/25776084.html,"Der weltweit zweitgrößte Sportartikelkonzern   leidet massiv unter der Coronakrise. Im ersten Quartal, in dem sich vor allem die Folgen der Ladenschließungen zur Eindämmung der Ansteckungsgefahr in China zeigten, brach der Umsatz schon um 19 Prozent auf 4,75 Milliarden Euro ein, wie   am Montag in Herzogenaurach mitteilte. Im zweiten Quartal, in dem die Krise den Rest der Welt erfasst hat, rechnet das Management um Vorstandschef Kasper Rorsted sogar mit einem Rückgang um 40 Prozent. Das Betriebsergebnis war in den ersten drei Monaten mit 65 (Vorjahr: 875) Millionen Euro noch positiv, obwohl es um mehr als 90 Prozent schrumpfte. Von April bis Juni werde aber ein Verlust zu Buche stehen, kündigte Rorsted an. Seit Mitte März sind gut 70 Prozent der eigenen Läden weltweit und die meisten Geschäfte der Sportartikelhändler geschlossen. Für die Krise hat sich der Konzern einen Finanzpuffer von mehr als vier Milliarden Euro geschaffen. Adidas hatte sich vor zwei Wochen einen Notfallkredit über drei Milliarden Euro besorgt, von dem die staatliche Förderbank   allein 2,4 Milliarden bereitstellt. Zudem seien Kreditlinien gezogen worden, so dass Adidas bereits Ende März fast zwei Milliarden Euro zur Verfügung hatte, um die Mittelabflüsse wettzumachen. Zuvor hatte Adidas vergeblich versucht, sich über eine Anleihe am Kapitalmarkt Geld zu verschaffen. Eine Anleihe sei nicht machbar gewesen, sagte Rorsted. „Kein Zweifel, wir brauchten den Kredit“, räumte Rorsted mit Blick auf die milliardenschweren Mittelabflüsse angesichts der Umsatzeinbrüche ein. Im ersten Quartal allein flossen mehr als 1,4 Milliarden Euro ab, obwohl Adidas einen milliardenschweren Aktienrückkauf stoppte, die Dividende strich und Manager auf Boni verzichteten. Hatte das Unternehmen Ende 2019 unter dem Strich noch mehr als 900 Millionen Euro auf der hohen Kante, lag die Nettoverschuldung Ende März bei 570 Millionen Euro. Analysten hatten damit gerechnet, dass Adidas in den ersten drei Monaten etwas glimpflicher davonkommen werde. Sie hatten nur einen operativen Gewinnrückgang um 80 Prozent erwartet. Die Adidas-Aktie gab vorbörslich um 1,4 Prozent nach. Die Online-Umsätze, die im Quartal um 35 Prozent nach oben schnellten, konnten den wegbrechenden Umsatz in den Läden nicht wettmachen. Allein in China, dem größten Einzelmarkt, büßte das Unternehmen 800 Millionen Euro Umsatz ein – ein Minus von 58 Prozent. Nach dem Virus-Ausbruch in der Millionenstadt Wuhan im Januar blieben für Wochen fast alle Läden in dem Land geschlossen. Damit sich die unverkauften Waren nicht in den Lägern türmten, nahm Adidas Produkte von den Händlern wieder zurück.  Dennoch blieb diese Entscheidung nicht ohne Folgen. Wie der  kürzlich zeigte, hat Adidas mit der Entscheidung, die Mietzahlungen einzustellen, Sympathien verloren.   Adidas fasste  , was Kunden denken: „Ihre Meinung ist eindeutig: Sie sind von Adidas enttäuscht.“ Eine Prognose für das Gesamtjahr traut sich Adidas nicht zu, so lange unklar ist, wie lange die Läden in Europa und Amerika geschlossen bleiben müssen und ob die Kunden dann wieder wie vor der Krise kaufen. „Wir konzentrieren uns derzeit auf die Bewältigung der Situation und verstärken unseren Einsatz, um von der Erholung in China und den Möglichkeiten im E-Commerce zu profitieren“, sagte Rorsted. Im März verkaufte Adidas über das Internet 55 Prozent mehr Waren. Adidas Adidas KfW Die Entscheidung, die Mieten für die Läden auszusetzen, hatte Rorsted nach öffentlichen Protesten wieder zurückgenommen. YouGov-Markenmonitor BrandIndex  Der dort errechnete Wert der Marke verschlechterte sich zeitweise auf ein Niveau, das Adidas seit mindestens fünf Jahren hinter sich gelassen hatte. in einer eigenen Pressemitteilung in Worte",wirtschaftswoche
Sparkurs.  Thyssen-Krupp schließt Automotive-Werk in Olpe ,no_author,27. April 2020,https://www.wiwo.de/unternehmen/industrie/sparkurs-thyssen-krupp-schliesst-automotive-werk-in-olpe/25778488.html, Thyssen-Krupp   Thyssen-Krupp   ,wirtschaftswoche
Wegen historischem Preisverfall.  Bank-of-China-Kunden verloren 900 Millionen Euro mit Öl-Wetten ,no_author,27. April 2020,https://www.wiwo.de/wegen-historischem-preisverfall-bank-of-china-kunden-verloren-900-millionen-euro-mit-oel-wetten/25776622.html,"Die Bank of China Ltd. hat ihre Schätzung, wie viel Geld Privatanleger beim Kollaps eines an US-Rohöl-Futures gebundenen Produktes verloren haben, um das 11-fache auf mehr als 7 Milliarden Yuan (911 Millionen Euro) erhöht. Das verlauteten informierte Kreise. Mitte letzter Woche wurden die Verluste noch auf 600 Millionen Yuan geschätzt. Die Schätzung wurde nach oben hin angepasst, nachdem mehr Informationen aus den über 10.000 Filialen gesammelt wurden, wie mit der Angelegenheit vertraute Personen sagten. Die Zahl ist noch nicht endgültig und kann sich erneut ändern, wenn mehr Filialdaten untersucht werden, sagte eine der Personen. Die Verluste entstanden im Zusammenhang mit dem Ölpreisrutsch der Sorte West Texas Intermediate unter die Nulllinie. Am 20. April wickelte die Bank WTI-Kontrakte für Mai, auf denen ihr Produkt „Crude Oil Treasure“ basiert, bei minus 37,63 Dollar je Barrel ab. Hunderte Bank-of-China-Kunden haben im Internet gegen das Vorgehen der Bank beim Kontrakt-Rollover protestiert und forderten sie auf, einen Teil der Verluste zu übernehmen. Die Bank of China lehnte eine Stellungnahme ab. Seit der Einführung des Produkts im Januar 2018 wurde weder das Volumen noch die Performance des „Crude Oil Treasure“ bekannt gegeben.",wirtschaftswoche
„Kein normales Quartal“.  BASF verzeichnet Gewinnrückgang wegen Corona ,no_author,30. April 2020,https://www.wiwo.de/unternehmen/industrie/kein-normales-quartal-basf-verzeichnet-gewinnrueckgang-wegen-corona-/25790772.html,"Die Coronakrise wirft ihre Schatten auf  . Zum Jahresauftakt machte der Chemiekonzern weniger Gewinn und zog seinen Ausblick für das laufende Jahr zurück. „Das erste Quartal war kein normales Quartal. Das wird auch für das zweite Quartal gelten und wohl für das gesamte Jahr“, sagte Vorstandschef Martin Brudermüller am Donnerstag. An den Märkten herrsche große Unsicherheit. „Das Coronavirus stellt die Welt auf den Kopf.“ Am stärksten leidet der Konzern derzeit unter der rückläufigen Nachfrage aus der Autoindustrie, seiner wichtigsten Kundengruppe. In anderen Bereichen sorgt die Pandemie dagegen für zusätzliche Nachfrage, etwa bei Nahrungsergänzungsmitteln. Auch im Agrarbereich läuft es rund. Im ersten Quartal sank der bereinigte operative Gewinn (Ebit) um sechs Prozent auf 1,6 Milliarden Euro. Laut Vara Research hatten Analysten im Schnitt 1,465 Milliarden erwartet.   setzten vor allem niedrigere Preise für Kunststoffvorprodukte und Petrochemikalien zu. Der Gewinn nach Steuern brach um 37 Prozent auf 885 Millionen Euro ein. Da der Absatz zu Jahresbeginn aber noch zulegte, konnte der Chemieriese seinen Umsatz um sieben Prozent auf 16,8 Milliarden steigern. Zu einer Prognose für das laufende Jahr sieht sich der Konzern wegen der Corona-Krise nicht mehr in der Lage und zog am Mittwochabend seinen Ausblick zurück. Zur Jahresbilanz im Februar hatte der Vorstand angesichts des Ausbruchs des neuartigen Coronavirus in China bereits eine vorsichtige Prognose für gegeben und dabei sowohl einen Ergebnisanstieg- als auch einen Rückgang in Betracht gezogen. Brudermüller hatte damals aber schon vor den weltweiten Folgen des Virus gewarnt. Ursprünglich hatte BASF für dieses Jahr einen Umsatzanstieg auf 60 bis 63 Milliarden Euro sowie einen bereinigten operativen Gewinn (Ebit) zwischen 4,2 und 4,8 (Vorjahr: 4,5) Milliarden Euro prognostiziert. BASF BASF",wirtschaftswoche
DB Cargo-Chefin Nikutta.  „Wir machen keinen Shutdown auf der Schiene“ ,Christian Schlesiger,24. April 2020,https://www.wiwo.de/unternehmen/handel/db-cargo-chefin-nikutta-wir-machen-keinen-shutdown-auf-der-schiene/25768908.html," Wir beobachten seit Wochen, dass wir neue Kunden für den Schienentransport begeistern können. Wir fahren derzeit verlässlich und pünktlich – und haben gezeigt, dass auf DB Cargo in der Krise Verlass ist. Bei uns gibt es keine Staus an der Grenze. Wir arbeiten jetzt sehr hart dran, dass der Erfolg dauerhaft ist. Ich bin sehr optimistisch, dass wir nach der Krise einige Kunden haben werden, die wir jetzt neu gewinnen konnten.  Es gibt einzelne Bereiche, wo wir mehr Güter bewegen als sonst, etwa Zellulose, Getreide oder Propylen für die Produktion von Desinfektionsmittel. Ein Zug aus China liefert bald auch Schutzmasken. Insgesamt fahren wir aber deutlich weniger Güterzüge durch Europa. Zu unseren wichtigsten Kunden gehören Unternehmen aus der Stahl- und Autoindustrie. Die Coronakrise hat dort hart eingeschlagen. Wenn nicht produziert wird, muss nichts transportiert werden. Das merken wir natürlich sehr deutlich. Die Situation bei den Güterbahnen war schon vor der Krise angespannt. Es gab eine konjunkturelle Delle, die wir am Anfang des Jahres gespürt haben. Im März gab es dann durch die Corona-Pandemie ein deutliches Minus von bis zu 25 Prozent. Im April wird der Rückgang noch etwas stärker ausfallen. Wegen Ostern ist ein Jahresvergleich mit 2019 schwierig. Für die Güterbahn ist die Coronakrise auch eine Chance. Wir können zeigen, dass wir den Transport auf der Schiene beherrschen. Wir sind ein verlässlicher Partner der Industrie. Wir fahren daher auch Züge mit geringer Auslastung. Wir nehmen auf unseren Zügen alles mit, was unsere Kunden wünschen. Wir machen keinen Shutdown auf der Schiene. Das wird uns langfristig auch helfen, neue Kunden zu gewinnen und sie von der Schiene zu begeistern.  Den Preiskampf mit dem Lkw spüren wir deutlich – insbesondere im kombinierten Verkehr. Die Kunden stehen vor der Entscheidung, ob sie den Lastwagen gleich bis an den Bestimmungsort des Transportweges schicken oder ob sie für einen Teil des Weges die Schiene nutzen. Viele weichen auf die Straße aus. Wenn die Preise für den Lkw-Transport dauerhaft niedrig bleiben und sogar weiter runter gehen, wäre das eine fatale Entwicklung zulasten des umweltfreundlichen Verkehrs auf der Schiene. An der Strategie halten wir fest. Wir werden wieder wachsen. Wir werden alles tun, was wir können, damit die aktuelle Situation nicht zu einer Verlagerung des Gütertransports auf die Straße führt. Das wäre vor allem aus umweltpolitischen Gründen fatal. Der Schienengüterverkehr ist systemrelevant – in Coronazeiten wie auch in normalen Zeiten. Wir versorgen die Industrie, den Lebensmittelhandel, die Medizinhersteller und viele andere kritische Bereiche mit wichtigen Rohstoffen. Der Schienengüterverkehr ist eine Lebensader der Volkswirtschaft. Ich freue mich sehr, dass sich verschiedene Eisenbahnverbände auf ein gemeinsames Forderungspapier einigen konnten: einen Stabilisierungsfonds, der Mindereinnahmen kompensiert, wenn Züge etwa unterausgelastet den Warentransport in Coronazeiten aufrechterhalten, aber auch steuerliche Entlastungen. Corona darf keine Güterbahn aus dem Markt drängen. Wir fahren derzeit auf dem Niveau von Vor-Corona – und rechnen mit einem Zuwachs. Bis Ende des Monats werden 70 Züge von und nach China gefahren sein. Im März waren es noch 50 Züge. Der Zugtransport von und nach China ist mit etwa 12 bis 14 Tagen je nach Route schneller als der Schiffstransport und preiswerter als der Luftverkehr. Wir testen derzeit auch einen kombinierten Transport. Züge fahren bis nach Kaliningrad. Dort werden die Container auf Schiffe umgeladen und in Rostock wieder auf die Schiene gebracht. Wir haben uns auf der Asien-Europa-Route als feste Größe etabliert.",wirtschaftswoche
